0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,pose
0.716819,0.749276,0.756346,0.747854,0.752112,0.596849,0.568581,0.273377,0.39325,0.307795,0.284428,0.108145,0.097938,0.440837,0.428593,0.86494,0.86494,2
0.716887,0.749269,0.756338,0.748381,0.752105,0.597204,0.569003,0.274164,0.384078,0.212107,0.285284,0.109131,0.105262,0.438489,0.426181,0.861482,0.861482,2
0.712382,0.744598,0.751685,0.743708,0.747441,0.593393,0.565371,0.272654,0.391709,0.205388,0.283529,0.10807,0.104635,0.437604,0.425315,0.85855,0.85855,2
0.710715,0.741127,0.748128,0.740247,0.743935,0.59056,0.56264,0.270902,0.389443,0.209929,0.281849,0.107501,0.113093,0.434908,0.454288,0.853824,0.853824,2
0.71647,0.747076,0.754055,0.746199,0.751794,0.595529,0.567402,0.273092,0.392604,0.20361,0.284368,0.109169,0.104893,0.404897,0.423132,0.856521,0.856521,2
0.713446,0.745674,0.752786,0.744781,0.748527,0.594442,0.56642,0.273562,0.382797,0.295927,0.284451,0.108716,0.105124,0.437301,0.387777,0.858344,0.858344,2
0.710531,0.740837,0.712608,0.739929,0.743733,0.590846,0.563104,0.273328,0.39163,0.206477,0.283804,0.105262,0.098441,0.435933,0.417995,0.854237,0.854237,2
0.704393,0.735791,0.737398,0.733644,0.737398,0.585337,0.55773,0.26973,0.387098,0.250358,0.28011,0.119061,0.103539,0.434674,0.453717,0.850739,0.850739,2
0.707417,0.738988,0.744814,0.736858,0.740582,0.587617,0.559809,0.269736,0.387702,0.204748,0.280338,0.106131,0.103322,0.406277,0.45584,0.854785,0.854785,2
0.71069,0.709042,0.748116,0.740255,0.745854,0.586659,0.562459,0.270454,0.389025,0.250661,0.281421,0.107132,0.112928,0.435504,0.454964,0.854787,0.854787,2
0.705058,0.736655,0.742361,0.734569,0.740119,0.585038,0.55714,0.266479,0.384234,0.288527,0.277225,0.104072,0.111945,0.437401,0.457083,0.855976,0.827369,2
0.711655,0.710023,0.749118,0.741335,0.746878,0.590945,0.562864,0.269626,0.388457,0.292005,0.280754,0.106581,0.112429,0.43658,0.461611,0.857045,0.857045,2
0.712778,0.744509,0.750238,0.742415,0.746076,0.592219,0.564182,0.271097,0.390036,0.203116,0.282249,0.107801,0.103908,0.435111,0.454635,0.855074,0.855074,2
0.719217,0.751169,0.756859,0.74909,0.754623,0.597723,0.569433,0.273255,0.393304,0.229882,0.284825,0.109548,0.113069,0.435537,0.455246,0.891006,0.858131,2
0.71969,0.716133,0.756982,0.749718,0.754891,0.569159,0.569159,0.26154,0.390012,0.222359,0.236127,0.109416,0.103039,0.399008,0.455038,0.851682,0.822625,2
0.721603,0.711198,0.752005,0.744533,0.749854,0.561869,0.566055,0.270538,0.389958,0.197547,0.237287,0.109855,0.103962,0.39048,0.452338,0.842426,0.817133,2
0.716289,0.710594,0.751586,0.743945,0.749386,0.565866,0.565866,0.251364,0.390886,0.199806,0.220102,0.109837,0.11927,0.392207,0.454024,0.844136,0.818986,2
0.712779,0.708024,0.747985,0.740419,0.745807,0.562574,0.562574,0.269031,0.387774,0.241367,0.28069,0.107985,0.10308,0.429659,0.417848,0.879924,0.814997,2
0.732866,0.731219,0.732866,0.729934,0.766642,0.610419,0.577503,0.534627,0.394065,0.294328,0.213168,0.109651,0.09526,0.425754,0.41973,0.850639,0.787644,2
0.739726,0.736004,0.739726,0.736004,0.77371,0.606384,0.582855,0.538742,0.405649,0.294544,0.526963,0.109936,0.095964,0.424666,0.418775,0.852496,0.825958,2
0.70225,0.732372,0.736199,0.732372,0.770168,0.605876,0.579789,0.536399,0.3948,0.274168,0.294155,0.109355,0.109355,0.397091,0.422484,0.856002,0.829613,2
0.69793,0.727868,0.765508,0.761837,0.765508,0.576204,0.576204,0.53325,0.402366,0.293005,0.292535,0.108759,0.094297,0.4274,0.421424,0.852762,0.82283,2
0.694851,0.724667,0.728513,0.724667,0.762194,0.573615,0.573615,0.530931,0.390956,0.291891,0.211518,0.108249,0.108249,0.395587,0.452628,0.850564,0.820746,2
0.688475,0.718136,0.721955,0.719047,0.755455,0.593508,0.56789,0.525449,0.386382,0.288237,0.198991,0.106343,0.091802,0.42667,0.452567,0.848497,0.818804,2
0.688189,0.717913,0.721693,0.718815,0.755216,0.557006,0.53484,0.524659,0.385282,0.28693,0.286306,0.105602,0.091113,0.427197,0.453213,0.849516,0.82338,2
0.692971,0.722632,0.72641,0.722632,0.759868,0.595217,0.572375,0.529668,0.390164,0.291071,0.210542,0.108452,0.094311,0.420966,0.446724,0.841944,0.812313,2
0.687891,0.717372,0.721221,0.717372,0.754571,0.588054,0.572383,0.525977,0.387644,0.289822,0.288924,0.107553,0.093099,0.417075,0.448656,0.842626,0.813138,2
0.692984,0.722698,0.726551,0.722698,0.760139,0.572149,0.572149,0.529696,0.363357,0.291537,0.211386,0.108176,0.093683,0.394643,0.451479,0.848279,0.818562,2
0.698901,0.730925,0.732571,0.729642,0.766261,0.610445,0.577611,0.534851,0.3675,0.30776,0.330695,0.110229,0.095948,0.423356,0.417306,0.85033,0.817237,2
0.7379,0.736244,0.771576,0.734954,0.771576,0.60879,0.58305,0.54036,0.362774,0.312395,0.344365,0.113436,0.09942,0.418476,0.406644,0.844786,0.811728,2
0.693042,0.722637,0.726444,0.722637,0.759866,0.572689,0.572689,0.53022,0.391021,0.304875,0.291839,0.109107,0.094945,0.420146,0.445788,0.840488,0.810932,2
0.687599,0.723244,0.723244,0.720352,0.757204,0.596238,0.566862,0.52354,0.373406,0.318219,0.197072,0.103204,0.088206,0.445661,0.466119,0.87115,0.837734,2
0.688035,0.72026,0.721855,0.719018,0.755695,0.59516,0.565815,0.522264,0.381482,0.295547,0.347847,0.102667,0.087918,0.436233,0.398711,0.866434,0.836651,2
0.725967,0.720206,0.757811,0.754195,0.757811,0.597506,0.535422,0.525052,0.384564,0.249998,0.320743,0.104392,0.089631,0.43432,0.428587,0.860776,0.797476,2
0.692072,0.72231,0.726095,0.723213,0.760138,0.569241,0.536203,0.525649,0.384259,0.249439,0.513593,0.10364,0.10364,0.407671,0.466046,0.868889,0.808823,2
0.696621,0.727051,0.730711,0.727924,0.766645,0.573072,0.539927,0.528527,0.395211,0.248282,0.191358,0.103759,0.089284,0.435895,0.435895,0.866459,0.806083,2
0.699867,0.730093,0.73572,0.730093,0.769578,0.577074,0.577074,0.390817,0.400264,0.238822,0.344487,0.107009,0.107009,0.460238,0.460238,0.856181,0.829537,2
0.704584,0.735013,0.738745,0.735903,0.772926,0.580968,0.547756,0.536624,0.40308,0.271674,0.27202,0.107774,0.107774,0.431667,0.458318,0.862413,0.8022,2
0.70105,0.731374,0.7371,0.732272,0.769244,0.577844,0.544718,0.533864,0.364065,0.27064,0.27011,0.106971,0.092478,0.432953,0.459541,0.862809,0.802757,2
0.731835,0.726083,0.763892,0.726985,0.763892,0.573035,0.573035,0.529368,0.360498,0.266235,0.198473,0.105323,0.090613,0.435458,0.462054,0.864544,0.804592,2
0.697156,0.756677,0.731366,0.756677,0.76347,0.609356,0.585681,0.54,0.431549,0.251341,0.318149,0.100361,0.106523,0.464396,0.433497,0.876226,0.814894,2
0.722247,0.757075,0.757614,0.765659,0.761916,0.653896,0.603756,0.444537,0.292723,0.532798,0.536808,0.09533,0.142139,0.37988,0.408593,0.745507,0.834554,2
0.726049,0.761052,0.761183,0.767445,0.765754,0.625044,0.60628,0.446923,0.293623,0.53501,0.53891,0.097038,0.140983,0.380861,0.409907,0.785304,0.837725,2
0.732079,0.76755,0.767422,0.775563,0.770612,0.629956,0.610478,0.450207,0.294758,0.535088,0.378907,0.096921,0.152625,0.389616,0.422787,0.795608,0.88371,2
0.73714,0.77293,0.773061,0.781275,0.777635,0.633781,0.579741,0.451723,0.294765,0.541452,0.417226,0.094013,0.153394,0.398619,0.427761,0.774438,0.864387,2
0.739411,0.775058,0.775709,0.78283,0.780895,0.63757,0.581877,0.454374,0.29767,0.543715,0.547598,0.097797,0.141694,0.393518,0.422465,0.765864,0.892217,2
0.736517,0.772732,0.772732,0.82055,0.778647,0.664382,0.61353,0.450688,0.293781,0.587364,0.378402,0.057513,0.101919,0.400506,0.374183,0.77473,0.806105,2
0.738134,0.774266,0.774266,0.781918,0.780011,0.665193,0.580303,0.452847,0.295532,0.588453,0.380722,0.060346,0.10124,0.396253,0.414823,0.805471,0.835641,2
0.735537,0.771195,0.771699,0.779215,0.775716,0.662422,0.616044,0.451132,0.293949,0.53989,0.543655,0.094718,0.138217,0.395263,0.42058,0.734962,0.768333,2
0.737912,0.773759,0.774134,0.781599,0.779739,0.634681,0.5791,0.451812,0.2936,0.587066,0.548675,0.058253,0.099562,0.39873,0.377793,0.740616,0.774208,2
0.738655,0.774376,0.774892,0.7826,0.779013,0.666183,0.615755,0.453775,0.296714,0.589466,0.551121,0.061612,0.101937,0.394881,0.419933,0.805314,0.891048,2
0.773001,0.773001,0.773131,0.814885,0.77767,0.633721,0.579501,0.45156,0.294336,0.58777,0.54932,0.093602,0.169318,0.399111,0.42433,0.80896,0.827028,2
0.739628,0.775302,0.775945,0.781069,0.781069,0.635927,0.585654,0.45438,0.297314,0.589896,0.547405,0.097545,0.128312,0.360664,0.371878,0.768594,0.854822,2
0.734345,0.769976,0.770638,0.775918,0.775918,0.630877,0.611698,0.449445,0.293431,0.539126,0.543088,0.058097,0.140382,0.398092,0.422962,0.772296,0.858727,2
0.737608,0.77332,0.773453,0.781753,0.778075,0.634522,0.580799,0.452818,0.29637,0.53896,0.460001,0.095867,0.102889,0.396224,0.371951,0.770849,0.822786,2
0.73603,0.771582,0.772112,0.778052,0.776341,0.632874,0.617468,0.451274,0.30085,0.583269,0.378985,0.059514,0.102537,0.392248,0.422021,0.769657,0.854966,2
0.735673,0.77105,0.77159,0.779643,0.775896,0.633099,0.614314,0.452302,0.297126,0.541979,0.545997,0.062365,0.104089,0.354666,0.405205,0.762977,0.848299,2
0.728683,0.764271,0.764271,0.777405,0.770455,0.659984,0.575261,0.448035,0.295029,0.537448,0.41421,0.096386,0.104671,0.384934,0.40147,0.755919,0.840882,2
0.725862,0.760918,0.761454,0.767458,0.767458,0.627984,0.605662,0.445061,0.297372,0.57583,0.409942,0.09327,0.102318,0.392315,0.369834,0.794081,0.843644,2
0.72021,0.755466,0.755466,0.768264,0.761492,0.623802,0.601421,0.442109,0.290224,0.576361,0.538774,0.093681,0.127799,0.350075,0.365067,0.785271,0.834593,2
0.723816,0.758859,0.759399,0.765445,0.765445,0.654341,0.60382,0.443119,0.295789,0.578488,0.40726,0.056984,0.127092,0.39398,0.369566,0.793942,0.848469,2
0.717728,0.752761,0.753169,0.763555,0.759256,0.648959,0.598479,0.438203,0.285962,0.573376,0.535595,0.088041,0.138775,0.39542,0.373057,0.795446,0.844875,2
0.724112,0.759193,0.759604,0.76778,0.763975,0.655461,0.60481,0.444207,0.291642,0.579709,0.541846,0.059096,0.141929,0.386222,0.366308,0.791262,0.841056,2
0.720028,0.754927,0.755469,0.802811,0.759789,0.623252,0.597103,0.440486,0.28805,0.57554,0.537762,0.090283,0.126566,0.355476,0.370832,0.793231,0.842697,2
0.724771,0.760157,0.760295,0.768944,0.765112,0.655683,0.604614,0.442634,0.289018,0.57932,0.54115,0.089012,0.127226,0.399401,0.376677,0.80521,0.853259,2
0.72563,0.761163,0.761578,0.774754,0.765995,0.627894,0.601129,0.442124,0.287945,0.579402,0.541075,0.086994,0.126565,0.398291,0.380696,0.844393,0.859246,2
0.767959,0.769145,0.769145,0.772296,0.77426,0.630303,0.608239,0.446197,0.328778,0.582297,0.54401,0.055354,0.101185,0.400071,0.383538,0.842852,0.863728,2
0.771478,0.772652,0.772652,0.775774,0.77772,0.633226,0.611377,0.449382,0.331463,0.585294,0.546987,0.058033,0.101466,0.392939,0.419197,0.841012,0.896425,2
0.737312,0.773116,0.773507,0.856445,0.813265,0.669423,0.614103,0.451585,0.294408,0.587821,0.415852,0.058525,0.139766,0.399031,0.382542,0.808795,0.826891,2
0.71271,0.74686,0.74686,0.77383,0.742557,0.617819,0.569008,0.389392,0.303747,0.224836,0.409727,0.185476,0.051774,0.343082,0.401852,0.834,0.814761,2
0.722186,0.757288,0.757129,0.832559,0.758556,0.644131,0.601882,0.442231,0.337242,0.530049,0.530049,0.063081,0.121617,0.367686,0.348584,0.821289,0.799949,2
0.725965,0.761654,0.761019,0.803635,0.762446,0.647567,0.605208,0.445123,0.3398,0.533147,0.533147,0.058707,0.109078,0.367348,0.343699,0.822399,0.800979,2
0.731807,0.768176,0.767407,0.806092,0.766945,0.650936,0.590442,0.456519,0.30515,0.493613,0.420716,0.177992,0.062295,0.32617,0.411597,0.867745,0.847925,2
0.732858,0.769277,0.768538,0.770311,0.768094,0.650782,0.591137,0.447587,0.307086,0.490693,0.420707,0.145998,0.023535,0.359848,0.411542,0.872951,0.849847,2
0.73187,0.767647,0.766906,0.805693,0.766461,0.648711,0.588842,0.480521,0.301872,0.571525,0.456122,0.160342,0.086629,0.331694,0.41894,0.880331,0.855156,2
0.729354,0.765814,0.765069,0.766856,0.765069,0.647396,0.587504,0.443809,0.301323,0.487031,0.417005,0.144724,0.058077,0.33071,0.379626,0.882199,0.817234,2
0.731913,0.733004,0.767674,0.768713,0.766483,0.648876,0.588951,0.446208,0.300975,0.498627,0.418022,0.136701,0.02059,0.364876,0.418387,0.875674,0.856698,2
0.732874,0.768525,0.767776,0.769573,0.767776,0.650315,0.590347,0.448038,0.304367,0.543419,0.423536,0.137621,0.02287,0.327657,0.377002,0.874477,0.815896,2
0.731824,0.76749,0.76749,0.768556,0.766271,0.649634,0.589239,0.448704,0.30197,0.542705,0.418951,0.146915,0.09215,0.329438,0.415627,0.876715,0.853063,2
0.735166,0.770702,0.769965,0.771732,0.769523,0.65252,0.593103,0.45125,0.30806,0.545938,0.423148,0.137324,0.026489,0.360662,0.407916,0.866787,0.846118,2
0.753263,0.754044,0.753263,0.793238,0.78847,0.643432,0.577278,0.336832,0.331241,0.490614,0.461787,0.216216,0.103384,0.340939,0.375202,0.830284,0.80301,2
0.71459,0.749673,0.784762,0.788567,0.784056,0.637825,0.57279,0.330332,0.37642,0.495029,0.495029,0.209638,0.100146,0.340416,0.376719,0.761407,0.803197,2
0.712113,0.747215,0.746116,0.820317,0.780527,0.635778,0.569391,0.304579,0.323433,0.482977,0.421265,0.20313,0.07326,0.354674,0.383778,0.837407,0.851729,2
0.750174,0.750961,0.750174,0.792236,0.785493,0.640156,0.573628,0.307305,0.326817,0.45306,0.457991,0.204363,0.074804,0.353921,0.419484,0.838124,0.852422,2
0.718726,0.75508,0.754269,0.794757,0.754269,0.644263,0.576595,0.346966,0.328216,0.489699,0.499595,0.207694,0.110253,0.350479,0.422962,0.840704,0.854296,2
0.712216,0.747345,0.746539,0.786627,0.781711,0.637851,0.605288,0.33358,0.324967,0.484848,0.494687,0.216013,0.10938,0.346816,0.381805,0.831842,0.845168,2
0.751511,0.752611,0.751511,0.792765,0.78543,0.640712,0.608952,0.307797,0.291153,0.492043,0.425483,0.214769,0.110028,0.284386,0.381849,0.769315,0.851273,2
0.726681,0.761898,0.76078,0.802145,0.794681,0.650385,0.618171,0.316572,0.30152,0.501478,0.434857,0.206751,0.117471,0.307972,0.371911,0.82936,0.842794,2
0.751059,0.751059,0.750224,0.790421,0.785333,0.642825,0.609206,0.31401,0.329415,0.489628,0.499757,0.19562,0.078722,0.34328,0.37622,0.831185,0.843803,2
0.713126,0.747985,0.747183,0.788949,0.782085,0.639324,0.572731,0.310678,0.330664,0.492089,0.497176,0.217645,0.113402,0.346133,0.372496,0.823768,0.83697,2
0.745965,0.746782,0.745965,0.78581,0.780829,0.63885,0.571699,0.337258,0.329936,0.48689,0.496806,0.204679,0.103351,0.339525,0.371599,0.81968,0.832093,2
0.765769,0.802813,0.802107,0.777509,0.777509,0.594608,0.550913,0.289913,0.339933,0.088391,0.458418,0.097666,0.079183,0.42409,0.456992,0.826113,0.803204,2
0.764052,0.836426,0.800172,0.806974,0.800172,0.619789,0.511427,0.314446,0.342536,0.079183,0.541718,0.068371,0.094696,0.358495,0.430854,0.86962,0.777641,2
0.832886,0.869892,0.868908,0.810709,0.796869,0.619024,0.579867,0.316056,0.370893,0.080283,0.491375,0.08457,0.078203,0.402725,0.43736,0.837386,0.813839,2
0.79706,0.833831,0.83311,0.808595,0.773086,0.585663,0.544808,0.315952,0.3688,0.081103,0.453019,0.083527,0.077598,0.401609,0.435792,0.86984,0.777417,2
0.796522,0.834932,0.832598,0.810298,0.796522,0.590514,0.543093,0.31479,0.334596,0.078863,0.490441,0.085961,0.077982,0.408204,0.439206,0.840277,0.816564,2
0.797335,0.871236,0.870291,0.811377,0.803948,0.618256,0.580568,0.313914,0.335491,0.079604,0.452075,0.077532,0.099307,0.442526,0.437314,0.873448,0.81554,2
0.795648,0.86906,0.83202,0.806779,0.806779,0.61479,0.577485,0.30889,0.405122,0.073701,0.530974,0.04474,0.110883,0.413114,0.451687,0.8876,0.795031,2
0.829231,0.866699,0.865996,0.807946,0.794115,0.614763,0.611783,0.27211,0.364977,0.106757,0.486308,0.085551,0.098132,0.414216,0.447829,0.850043,0.79273,2
0.800513,0.836531,0.836663,0.769398,0.764363,0.580348,0.547485,0.275545,0.346323,0.114379,0.546384,0.068987,0.108557,0.393055,0.431324,0.829976,0.8524,2
0.836519,0.837547,0.836519,0.808647,0.801297,0.617421,0.546171,0.272218,0.378648,0.111318,0.54417,0.072659,0.102679,0.398962,0.44121,0.836728,0.858428,2
0.834574,0.834984,0.834574,0.805217,0.798393,0.618379,0.544935,0.275058,0.340098,0.07601,0.545304,0.037265,0.098364,0.360075,0.435438,0.835128,0.853091,2
0.835337,0.872133,0.834928,0.839681,0.798768,0.618759,0.54546,0.2755,0.340696,0.076791,0.384068,0.044857,0.09858,0.363738,0.43436,0.760281,0.816582,2
0.797082,0.833175,0.83373,0.835392,0.797518,0.61229,0.57971,0.30359,0.408634,0.112602,0.416478,0.047532,0.09805,0.362993,0.40598,0.765077,0.821656,2
0.798183,0.834323,0.834323,0.837636,0.798616,0.613792,0.581356,0.314134,0.375505,0.081014,0.418457,0.056465,0.099119,0.358982,0.434858,0.76008,0.851778,2
0.798282,0.834108,0.834516,0.836147,0.798282,0.612322,0.580352,0.311621,0.377624,0.078534,0.544107,0.057939,0.097395,0.362901,0.4121,0.765158,0.860217,2
0.834444,0.871516,0.834444,0.842093,0.798312,0.612908,0.580069,0.313344,0.370688,0.074809,0.417214,0.057852,0.091627,0.361346,0.404867,0.762923,0.854839,2
0.795897,0.832316,0.832316,0.83559,0.796326,0.6096,0.577399,0.308139,0.369893,0.068919,0.413093,0.07989,0.105733,0.370164,0.451126,0.774217,0.834132,2
0.795785,0.832057,0.832057,0.836979,0.796228,0.611322,0.578171,0.311502,0.407092,0.07648,0.449873,0.087996,0.097938,0.332182,0.408922,0.768154,0.828837,2
0.795323,0.831532,0.831532,0.834981,0.795775,0.6119,0.578087,0.304063,0.368796,0.072533,0.45037,0.05986,0.09911,0.328967,0.408391,0.764603,0.82327,2
0.793461,0.829928,0.793613,0.833416,0.793613,0.615319,0.539208,0.310856,0.330549,0.120617,0.447862,0.110313,0.077945,0.376941,0.367072,0.850169,0.829697,2
0.75994,0.832284,0.796182,0.834534,0.796182,0.616975,0.542511,0.312113,0.333702,0.116728,0.450519,0.085326,0.076567,0.410579,0.361678,0.844088,0.823326,2
0.760812,0.832685,0.796749,0.767915,0.760812,0.58427,0.509286,0.29547,0.345768,0.083365,0.492105,0.079968,0.109497,0.396701,0.429293,0.827547,0.808868,2
0.797264,0.833629,0.833089,0.768636,0.797405,0.585403,0.510879,0.316072,0.343517,0.086138,0.493631,0.064322,0.108291,0.425058,0.431501,0.821618,0.80307,2
0.760979,0.797333,0.79676,0.770515,0.761129,0.585797,0.510734,0.288359,0.343768,0.086579,0.459519,0.076786,0.094346,0.391376,0.39259,0.820237,0.802024,2
0.761922,0.798487,0.797886,0.769591,0.76208,0.621148,0.510173,0.327557,0.377911,0.084481,0.494257,0.080098,0.097404,0.396563,0.398881,0.827632,0.80624,2
0.754765,0.790969,0.790527,0.764428,0.754765,0.580746,0.504225,0.284796,0.338023,0.080968,0.488185,0.082054,0.097124,0.432567,0.3988,0.826182,0.804603,2
0.755845,0.792127,0.791542,0.763316,0.755998,0.582063,0.50597,0.286229,0.339979,0.083367,0.489814,0.089181,0.095952,0.393862,0.427421,0.859166,0.80383,2
0.798736,0.83503,0.83503,0.838206,0.798736,0.617025,0.544698,0.310558,0.342896,0.112884,0.499474,0.039241,0.104159,0.364232,0.450387,0.76594,0.825341,2
0.762355,0.798398,0.798541,0.801947,0.762355,0.618365,0.545262,0.313055,0.344457,0.080419,0.49175,0.056587,0.090462,0.406139,0.370682,0.836925,0.782785,2
0.7638,0.836309,0.800054,0.803313,0.7638,0.617908,0.546292,0.311274,0.344382,0.080319,0.461533,0.055866,0.103312,0.403491,0.440633,0.874202,0.821941,2
0.797702,0.833901,0.833901,0.837205,0.798135,0.617955,0.54433,0.2842,0.339317,0.079464,0.456395,0.057512,0.091013,0.404402,0.404309,0.838444,0.784469,2
0.76475,0.83693,0.800839,0.771685,0.76475,0.58638,0.512146,0.314927,0.318495,0.080168,0.464292,0.067285,0.108392,0.430723,0.403864,0.828478,0.811013,2
0.799289,0.835415,0.835279,0.770263,0.799289,0.5855,0.51031,0.314312,0.345883,0.077968,0.536315,0.069677,0.110141,0.358357,0.407239,0.722349,0.779532,2
0.762311,0.834427,0.798298,0.76989,0.762467,0.587356,0.54639,0.317714,0.343132,0.084377,0.459798,0.067177,0.111696,0.432168,0.430878,0.826294,0.77541,2
0.763288,0.83526,0.799273,0.770588,0.763288,0.593206,0.511416,0.288845,0.343668,0.084959,0.460211,0.071541,0.096029,0.396057,0.429675,0.827471,0.805666,2
0.763632,0.799725,0.799579,0.773353,0.799579,0.588224,0.547948,0.289802,0.34468,0.086231,0.495518,0.078037,0.09563,0.394155,0.42795,0.82501,0.803306,2
0.762796,0.798671,0.798671,0.770114,0.762796,0.587711,0.511699,0.327497,0.344498,0.125455,0.495092,0.077634,0.095551,0.393078,0.426994,0.823142,0.801551,2
0.760617,0.796166,0.796309,0.767763,0.760617,0.585677,0.510798,0.288767,0.344194,0.126275,0.493902,0.062456,0.108494,0.424353,0.422627,0.817135,0.795456,2
0.802574,0.838475,0.802574,0.773638,0.802574,0.589488,0.515398,0.319041,0.356316,0.089446,0.545519,0.061179,0.107229,0.389719,0.422461,0.820068,0.766592,2
0.798503,0.87116,0.834564,0.839569,0.798648,0.620072,0.546071,0.316001,0.342169,0.089805,0.458905,0.055229,0.091674,0.398894,0.432214,0.831162,0.777855,2
0.762943,0.79943,0.798831,0.772914,0.798831,0.588879,0.547615,0.291393,0.345004,0.086772,0.495785,0.069722,0.096545,0.431463,0.39581,0.823283,0.80202,2
0.797454,0.834012,0.833435,0.838618,0.797454,0.620809,0.545586,0.317953,0.34259,0.083789,0.49378,0.073016,0.093279,0.397566,0.432095,0.828844,0.807474,2
0.763241,0.835009,0.799125,0.804332,0.763241,0.58888,0.547742,0.319805,0.345076,0.125894,0.461504,0.069624,0.096389,0.42832,0.356692,0.823226,0.801918,2
0.763201,0.835314,0.799257,0.80428,0.763201,0.586472,0.510832,0.315887,0.34694,0.083551,0.542084,0.068115,0.110435,0.43372,0.431272,0.868317,0.811979,2
0.762209,0.797951,0.798103,0.766014,0.76205,0.621969,0.510976,0.329015,0.340252,0.124881,0.421833,0.054339,0.097441,0.394554,0.397519,0.824849,0.768852,2
0.759935,0.795535,0.83143,0.7653,0.759935,0.580362,0.54547,0.317596,0.343221,0.086069,0.459106,0.053134,0.092183,0.427007,0.425908,0.855876,0.799003,2
0.798366,0.833866,0.834006,0.836113,0.797925,0.614408,0.545383,0.31552,0.34125,0.116231,0.419127,0.03568,0.107276,0.395774,0.401538,0.833071,0.814758,2
0.797229,0.833868,0.83344,0.768773,0.761317,0.580451,0.508916,0.287555,0.341123,0.08189,0.458067,0.070125,0.112663,0.435962,0.441178,0.832865,0.811155,2
0.722497,0.757884,0.757884,0.794888,0.720975,0.631808,0.61238,0.467128,0.471284,0.3949,0.667007,0.084406,0.109592,0.452907,0.403539,0.839724,0.840741,2
0.754009,0.789945,0.790617,0.791457,0.754537,0.70481,0.609386,0.510605,0.430065,0.430065,0.571684,0.087431,0.075152,0.407003,0.413482,0.839054,0.837628,2
0.75505,0.79088,0.755885,0.792155,0.719621,0.625574,0.60985,0.497179,0.467996,0.428503,0.540959,0.08407,0.101948,0.458514,0.4088,0.88148,0.846954,2
0.720959,0.755111,0.757126,0.755111,0.719725,0.625878,0.610062,0.450516,0.432438,0.428902,0.541504,0.069771,0.102625,0.418314,0.426726,0.843476,0.84528,2
0.717824,0.79011,0.753967,0.79411,0.718376,0.669636,0.573266,0.479787,0.429663,0.392617,0.397629,0.08688,0.074395,0.439495,0.414668,0.840791,0.764727,2
0.718615,0.790784,0.755297,0.793405,0.719156,0.669944,0.610122,0.508987,0.430243,0.430243,0.48273,0.101538,0.074602,0.441813,0.414416,0.840952,0.770819,2
0.718901,0.790671,0.75511,0.793266,0.718901,0.669339,0.57344,0.507581,0.433019,0.392331,0.525758,0.100614,0.043617,0.444184,0.416584,0.880141,0.845728,2
0.719019,0.754619,0.755289,0.757297,0.719019,0.668997,0.537029,0.475883,0.468526,0.429062,0.516416,0.09962,0.042737,0.44598,0.418154,0.845165,0.848153,2
0.75614,0.792997,0.756305,0.760273,0.719915,0.631416,0.575234,0.477079,0.43128,0.360807,0.363231,0.100134,0.074893,0.446356,0.439564,0.840142,0.843121,2
0.719563,0.792397,0.755738,0.795771,0.719386,0.627524,0.574875,0.478288,0.431105,0.36075,0.483301,0.045148,0.118904,0.445692,0.43964,0.875012,0.841966,2
0.756118,0.792247,0.75661,0.796152,0.720351,0.634882,0.574706,0.475572,0.430473,0.393341,0.433917,0.099183,0.073485,0.410283,0.44199,0.843288,0.846225,2
0.579928,0.646973,0.646973,0.62298,0.622816,0.489604,0.418313,0.032743,0.15761,0.361037,0.428898,0.559222,0.468353,0.198136,0.430707,0.618003,0.64488,1
0.579015,0.623558,0.646088,0.621014,0.621149,0.455658,0.416057,0.032744,0.17866,0.360954,0.429989,0.549933,0.471181,0.20056,0.403676,0.621149,0.64805,1
0.578566,0.645791,0.645791,0.640792,0.622401,0.457789,0.417516,0.032509,0.159034,0.359119,0.390103,0.592017,0.470123,0.200486,0.41655,0.622401,0.649496,1
0.578762,0.645997,0.645997,0.641656,0.62302,0.458746,0.418323,0.032455,0.158421,0.358907,0.426311,0.590908,0.513709,0.199804,0.400839,0.621691,0.648804,1
0.578774,0.645977,0.645977,0.640933,0.62257,0.458016,0.417769,0.032516,0.158738,0.359318,0.427104,0.591678,0.469727,0.200062,0.401518,0.621717,0.648789,1
0.579392,0.623803,0.646548,0.608693,0.623264,0.458998,0.418755,0.032559,0.176772,0.359751,0.427103,0.617446,0.512812,0.198685,0.400539,0.619651,0.646668,1
0.579165,0.623732,0.646187,0.605798,0.620731,0.454945,0.41557,0.032822,0.178761,0.361565,0.393871,0.567856,0.468016,0.200585,0.433878,0.620731,0.647567,1
0.579313,0.623904,0.646285,0.637007,0.620316,0.48452,0.415086,0.0329,0.17886,0.362168,0.394798,0.595399,0.471883,0.184649,0.404948,0.620316,0.647088,1
0.579374,0.623976,0.646326,0.619484,0.620144,0.453944,0.414885,0.032932,0.178901,0.362417,0.395182,0.568665,0.516707,0.20062,0.434901,0.620144,0.646889,1
0.579848,0.646883,0.646883,0.663049,0.622479,0.457626,0.417879,0.032752,0.185853,0.361194,0.392001,0.591586,0.444285,0.154182,0.431234,0.618304,0.646431,1
